timestamp,voltage,current,frequency,breaker_status,transformer_temp,fault_type,action
2025-02-15 15:45:45.931476,195.786525601053,27.420593906393588,49.117466158915384,1,33.32818393705734,Normal,No Action Needed
2025-02-15 15:45:45.931476,250.90942943806033,36.95304022922153,50.7117977460157,0,39.259150944844976,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.931476,177.9509556104623,47.248851564681445,49.34626872294607,0,62.90066444783489,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.931476,184.29667270152285,54.60811303008619,50.56859087431211,1,42.54745921825351,Short Circuit,Open Breaker
2025-02-15 15:45:45.931476,258.33170780065376,36.231334198774235,50.06039722164697,1,78.7250075390173,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.931476,241.8593394176959,24.938013364861362,50.89253901368757,1,70.51108426331612,Normal,No Action Needed
2025-02-15 15:45:45.931476,234.22019611183657,46.3467013748744,50.93087697932354,1,70.75244619247414,Normal,No Action Needed
2025-02-15 15:45:45.931476,207.6160574530298,2.4077376192789446,50.465723328619546,0,52.9212186278118,Normal,No Action Needed
2025-02-15 15:45:45.931476,220.63267210886914,59.685741940089684,50.49679423560099,0,55.37293240702091,Short Circuit,Open Breaker
2025-02-15 15:45:45.931476,173.8951571313747,52.38113832355835,49.23921541603077,1,32.678913214119085,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.931476,185.18834018341266,18.85231905685184,50.03488494240309,0,34.05166722574227,Normal,No Action Needed
2025-02-15 15:45:45.931476,220.8554064895651,40.33740161130703,50.29692121969321,0,32.01796254038462,Normal,No Action Needed
2025-02-15 15:45:45.932854,206.30142786488565,6.4255671030164185,50.97130115548944,1,58.20744190205973,Normal,No Action Needed
2025-02-15 15:45:45.932854,228.0987445453383,16.238245407197955,49.87635124741981,1,33.72886213219385,Normal,No Action Needed
2025-02-15 15:45:45.932854,225.12827087120417,23.188089025061227,50.69719396795303,1,75.5048514573259,Normal,No Action Needed
2025-02-15 15:45:45.932854,244.08333015835413,39.25700867703421,49.624720406893815,0,79.70644589494972,Normal,No Action Needed
2025-02-15 15:45:45.932854,235.3816793919822,40.38734583448496,50.336663980140514,0,36.49916252461341,Normal,No Action Needed
2025-02-15 15:45:45.932854,179.11395815376184,44.39178532226227,50.595962732954426,1,79.02247670797269,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.932854,222.6158331680793,29.47135753570612,50.79960713392201,1,52.513102562204246,Normal,No Action Needed
2025-02-15 15:45:45.932854,256.99441899299177,39.054919167682705,50.66104347499046,0,48.62997600233774,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.933861,254.55768502116467,32.44170534131621,50.379335065060786,0,60.3645117551387,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.933861,200.4487350095892,44.20773428527958,50.999059942098604,0,74.50718484880227,Normal,No Action Needed
2025-02-15 15:45:45.933861,177.4603997228643,27.292618336771064,49.85945793415287,0,43.815991992745296,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.933861,252.79137744350012,28.828910254765578,50.733264048783965,1,55.93922337578845,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.933861,235.98165305710646,3.092429813649218,49.829347587381775,0,79.61110254297182,Normal,No Action Needed
2025-02-15 15:45:45.933861,219.6109255360181,37.13831389211762,49.17697766725428,0,64.6424297366237,Normal,No Action Needed
2025-02-15 15:45:45.933861,186.89570842204424,31.994168699357257,50.087048300480575,1,44.075762281215525,Normal,No Action Needed
2025-02-15 15:45:45.933861,227.78376783302366,55.467422883667595,50.67661522164056,1,64.72610232777406,Short Circuit,Open Breaker
2025-02-15 15:45:45.933861,197.27339094869455,35.48330025724089,49.969276847760746,1,33.584829018347506,Normal,No Action Needed
2025-02-15 15:45:45.933861,247.46607673504758,32.16487601441581,49.74222698987961,1,69.68572781365373,Normal,No Action Needed
2025-02-15 15:45:45.933861,214.53553688870403,46.0506115212108,49.860703630816616,1,68.96703635783885,Normal,No Action Needed
2025-02-15 15:45:45.933861,216.23444968193886,30.153477496553947,50.69331368319178,0,39.209419175586326,Normal,No Action Needed
2025-02-15 15:45:45.933861,214.2225716864838,57.63148101398958,49.4614638514411,0,39.50251760257604,Short Circuit,Open Breaker
2025-02-15 15:45:45.933861,182.98720295509372,18.409139353684463,50.478398800273915,1,31.25008228669624,Normal,No Action Needed
2025-02-15 15:45:45.933861,172.31522355529475,35.46597212355453,50.277755170301766,0,46.92002422896067,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,248.31538443843442,58.04895489698222,49.70552227790478,1,44.42087220470701,Short Circuit,Open Breaker
2025-02-15 15:45:45.935153,223.0042587842438,14.785601945455918,49.277272861360856,1,75.75902148052427,Normal,No Action Needed
2025-02-15 15:45:45.935153,249.78132089871713,39.84412129910096,49.612885148688335,1,57.054612356384126,Normal,No Action Needed
2025-02-15 15:45:45.935153,237.69824779638842,37.57328044504249,50.95516647813281,1,50.436907220430584,Normal,No Action Needed
2025-02-15 15:45:45.935153,245.49091066953594,56.076981978631444,50.19924827601637,1,54.44244077971349,Short Circuit,Open Breaker
2025-02-15 15:45:45.935153,254.581132976358,9.053503884282348,49.420393468912444,0,39.747223814370635,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,231.07481208873276,31.171819749058717,50.67830338637929,0,46.779714231671335,Normal,No Action Needed
2025-02-15 15:45:45.935153,172.27225793086575,39.50649181240496,49.9726664739868,1,40.11194509132065,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,239.41795586338793,51.65417436748227,50.56679394750268,0,78.74596932001485,Short Circuit,Open Breaker
2025-02-15 15:45:45.935153,251.67805365164986,3.4119900291143734,49.011840962319,1,55.524568450282565,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,205.5151941654944,13.047858264726058,49.023718532441386,1,49.51757973880439,Normal,No Action Needed
2025-02-15 15:45:45.935153,221.06318944104072,50.280703796012986,50.54642044117085,0,47.935106404845484,Short Circuit,Open Breaker
2025-02-15 15:45:45.935153,189.84442340821786,49.5218104598199,50.08664916163477,1,76.92851605616241,Normal,No Action Needed
2025-02-15 15:45:45.935153,204.83473355496943,6.641058468480812,50.83661362815515,0,59.958514477938735,Normal,No Action Needed
2025-02-15 15:45:45.935153,253.3572351394551,32.45973008703618,50.083048726711766,1,51.74027700067937,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,257.30362826045496,49.954449291839886,50.292126579892866,1,35.58093829786702,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.935153,234.95432424759673,15.308251461575155,49.05840518518223,1,63.04018267265094,Normal,No Action Needed
2025-02-15 15:45:45.936446,257.5902812961526,18.79222630065727,49.66313991749074,0,54.45444624811523,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.936446,228.49111164880034,34.652209507321835,50.63642568444028,0,58.9149782960219,Normal,No Action Needed
2025-02-15 15:45:45.936446,182.80993315767648,33.012409568169566,50.820271454810715,0,35.34212213431529,Normal,No Action Needed
2025-02-15 15:45:45.936446,189.9370395795459,13.99544545094556,50.495591274060104,1,42.66629519247509,Normal,No Action Needed
2025-02-15 15:45:45.936446,183.21959264618317,14.847773764684934,49.14130354989567,0,36.99997132871897,Normal,No Action Needed
2025-02-15 15:45:45.936446,220.8506962833099,26.91767715637582,49.881564870169925,1,35.11308521933421,Normal,No Action Needed
2025-02-15 15:45:45.936446,223.72239711423663,9.297557046202666,49.61827668339482,1,34.55246530819473,Normal,No Action Needed
2025-02-15 15:45:45.936446,250.46683817735288,55.08149452589345,50.866134989689414,1,65.13739410852585,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.936446,220.0295760560799,32.690912023752404,49.30986355917104,0,77.40325628549789,Normal,No Action Needed
2025-02-15 15:45:45.936446,230.97018763734138,54.19606544874321,49.56802740699488,1,45.057653781071686,Short Circuit,Open Breaker
2025-02-15 15:45:45.936446,236.53997593003993,42.794910787650586,49.56424474080624,1,41.449215691462186,Normal,No Action Needed
2025-02-15 15:45:45.936446,221.94921852141113,13.049818872883996,50.53296142922697,0,31.44904029051843,Normal,No Action Needed
2025-02-15 15:45:45.937445,193.28058743097188,1.5649901397336574,50.108930131966865,1,60.95344192077546,Normal,No Action Needed
2025-02-15 15:45:45.937445,193.01162224514601,1.0902689426553391,49.332237366287764,0,78.92622939628717,Normal,No Action Needed
2025-02-15 15:45:45.937445,254.85619701521972,29.191745171678452,49.44919255737784,1,65.20735603760113,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.937445,222.33981933993434,4.631855724297937,50.59539540856468,1,36.316543834091725,Normal,No Action Needed
2025-02-15 15:45:45.937445,195.12864425091962,35.86865433270036,49.35922081169493,1,46.074042960653124,Normal,No Action Needed
2025-02-15 15:45:45.937445,257.8785298663333,31.131255487522594,50.507155118888754,1,72.67734755309728,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.937445,255.41718750075347,3.8844595034306773,49.04683442399733,0,78.32351412515051,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.937445,247.28304700652683,40.50496860551919,50.18576417236139,1,38.58050773992487,Normal,No Action Needed
2025-02-15 15:45:45.937445,218.71552478398362,47.21463919533862,50.73279430460692,1,62.77201488957674,Normal,No Action Needed
2025-02-15 15:45:45.938446,256.3028342161811,35.43068337293936,49.42891456047613,0,54.95518066147342,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.938446,186.2800278616238,8.690199272395287,49.72655348911835,0,54.31099000640761,Normal,No Action Needed
2025-02-15 15:45:45.938446,224.73059949911243,9.854514417934631,49.82566551463733,0,72.50581651505416,Normal,No Action Needed
2025-02-15 15:45:45.939446,214.28590758649474,41.02722884368755,49.75551115635772,0,43.857659811522126,Normal,No Action Needed
2025-02-15 15:45:45.939446,244.48776863727522,14.368895564715396,50.98017788197289,0,68.99306076490817,Normal,No Action Needed
2025-02-15 15:45:45.939446,177.36604578586426,10.569297988361194,50.35075244851211,0,48.717979217719474,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.939446,245.53690092083747,0.9514746875443536,49.67817093470595,1,34.40859503523453,Normal,No Action Needed
2025-02-15 15:45:45.939446,242.98531559540316,32.50538611630461,50.66421621260498,0,58.72208299533544,Normal,No Action Needed
2025-02-15 15:45:45.939446,226.78544991490847,2.2397772104493785,49.97261412698248,1,66.99019451043742,Normal,No Action Needed
2025-02-15 15:45:45.940448,207.79725622454316,35.71464292954771,49.27362755440528,0,69.05594889847222,Normal,No Action Needed
2025-02-15 15:45:45.940448,236.77425716958348,3.23402165782118,50.70303755374856,0,72.35186201381588,Normal,No Action Needed
2025-02-15 15:45:45.940448,196.24463162959094,58.01478111072242,50.54528658897659,1,40.318406889964905,Short Circuit,Open Breaker
2025-02-15 15:45:45.940448,206.0381527568366,55.59451601438412,49.53657082464457,0,36.53432501392576,Short Circuit,Open Breaker
2025-02-15 15:45:45.940448,203.83607951591483,36.86436328764635,49.25649796628748,0,54.721137032084556,Normal,No Action Needed
2025-02-15 15:45:45.940448,214.41986576758558,39.18151609853421,49.04151980860202,1,42.887743091974095,Normal,No Action Needed
2025-02-15 15:45:45.940448,252.6843004797007,12.838272927800105,49.288704030783116,1,51.860522506883996,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.940448,227.91385440169094,48.87731654129151,49.26385123819548,0,53.46074334225836,Normal,No Action Needed
2025-02-15 15:45:45.940448,200.21991751021253,18.98204922152581,49.90881246530629,1,73.9630861652441,Normal,No Action Needed
2025-02-15 15:45:45.941796,188.28654379640005,39.08242145218873,49.949606521741615,1,71.24278349918472,Normal,No Action Needed
2025-02-15 15:45:45.941796,209.59920286204277,6.688504402501502,49.681247203033564,1,62.18216809500428,Normal,No Action Needed
2025-02-15 15:45:45.941796,236.708324643342,35.385816891256106,50.28059723686372,0,67.66462324430971,Normal,No Action Needed
2025-02-15 15:45:45.941796,195.4174714115418,44.23763782206732,49.21584379481776,1,30.53184710981227,Normal,No Action Needed
2025-02-15 15:45:45.941796,171.64725789685977,36.48257165342037,49.6791473566276,1,77.5873894989833,Over/Under Voltage,Adjust Transformer
2025-02-15 15:45:45.941796,241.10100187356625,14.60664163400609,49.886301958492595,0,30.024411610513887,Normal,No Action Needed
2025-02-15 15:45:45.941796,205.95237980359758,56.553834813476776,50.685622660830234,1,62.73821843044743,Short Circuit,Open Breaker
2025-02-15 15:45:45.941796,237.13351324959382,57.60920446865228,49.42614122785343,0,49.200711102802785,Short Circuit,Open Breaker
2025-02-15 15:45:45.941796,190.35608137657556,2.431853583219452,49.60392427202156,0,47.13208511123244,Normal,No Action Needed
